text
Good Christian Girls Riding Dildos Straight To Hell https://t.co/KhKvL89Aew via @EvanHurst   https://t.co/NeO9f4QbSW
Barack Obama Records 15 Minutes Of Science Teevee. WHY ISN’T HE KILLING ISIS???   https://t.co/GBt2NRRqVw https://t.co/eJ6anl2FWV
Ben Carson is almost as bad at supporting people for president as he is at running for president. https://t.co/MVAzEjjNxk
Scuzzbag Texas A.G. Ken Paxton In Big Trouble Mister (Again!)   https://t.co/KSSAPCWBXK https://t.co/8fpI9CJwTh
This is almost too crazy to be believed! (Because it is completely stupid and wrong.) https://t.co/GPjmQAqjOH
"Maybe Don’t Joke About Customers Getting Diabetes, Starbucks Baristas   https://t.co/vBmniVVSSO https://t.co/E6MnGP7ljN"
"Kansas Spanish Language Voter Guides Had Some Totally Tiny Errors, No Big Deal At All   https://t.co/PWHV7WBwfm https://t.co/pNWQ5gAYaC"
"Ben Carson The Trump Supporter Hates Donald Trump So Much, You Guys
https://t.co/MVAzEjjNxk via @EvanHurst https://t.co/arAhGFn7Lk"
"If there is anyone who knows all about being told to stay away from women, it's this douche. https://t.co/Ax7gnFc0Rv"
Poll: Donald Trump MURDERING Hillary Clinton In New York (Among Republicans) https://t.co/GPjmQAqjOH https://t.co/BsbhTJEq5x
Tennessee GOPer Doesn’t Want Anyone Sexually Harassing Women But Him https://t.co/Ax7gnFc0Rv via @RobynElyse https://t.co/EO1x3dS4Ez
"Vote Paul Ryan in 2020, for the Republican president of capitalism and free market sexxxytime! https://t.co/QgWUf5ClwU"
"MMHMM OK ANYWAY, GO BACK TO WHAT YOU WERE DOING, AMERICA. https://t.co/QgWUf5ClwU"
"Paul Ryan To Yet Again Deny America His Sexxxy Presidential Embrace
https://t.co/QgWUf5ClwU via @EvanHurst https://t.co/Kzqkl0jR59"
"Who says conservative media outlets never ask Donald Trump the tough questions?
https://t.co/YFHJfh2lIB"
"Goshdarnit and boy howdy, it’s almost like writing discrimination into law doesn’t pay. https://t.co/twPpQU9oc0"
Bill O’Reilly Doubts Even Donald Trump Can Find Jobs For Dumb Tattooed Blacks https://t.co/YFHJfh2lIB https://t.co/czUxkrmuTN
This history lesson changes everything. https://t.co/KhKvL89Aew
North Carolina Prepares For Jizz-Pocalypse After Being Cockblocked By Mean Porn Site  https://t.co/twPpQU9oc0 https://t.co/lLteMaA6LO
We bet North Carolina’s water cooler conversations are SUPER crazy today. https://t.co/twPpQU9oc0
Restaurant Sends Robot Waitstaff To Scrap Pile After They Fail To Serve Man  https://t.co/R7pXccW0dd https://t.co/lDF6jJ0Kko
"Who knew that in Olden Timey Days, ladies used dildos to enhance their cows? We did not know that. https://t.co/KhKvL89Aew"
Good Christian Girls Riding Dildos Straight To Hell https://t.co/KhKvL89Aew via @EvanHurst  https://t.co/NeO9f4QbSW
Barack Obama Records 15 Minutes Of Science Teevee. WHY ISN’T HE KILLING ISIS???  https://t.co/GBt2NRRqVw https://t.co/eJ6anl2FWV
North Carolina Prepares For Jizz-Pocalypse After Being Cockblocked By Mean Porn Site https://t.co/twPpQU9oc0 https://t.co/lLteMaA6LO
Scuzzbag Texas A.G. Ken Paxton In Big Trouble Mister (Again!)  https://t.co/KSSAPCWBXK https://t.co/8fpI9CJwTh
"First off, we’d like this dildo-hater to SHOW HIS WORK. https://t.co/KhKvL89Aew"
"Maybe Don’t Joke About Customers Getting Diabetes, Starbucks Baristas  https://t.co/vBmniVVSSO https://t.co/E6MnGP7ljN"
"Kansas Spanish Language Voter Guides Had Some Totally Tiny Errors, No Big Deal At All  https://t.co/PWHV7WBwfm https://t.co/pNWQ5gAYaC"
"HAHAHAHAHAHAHAHAHAHAHAHA SUCK IT, CARL’S JR. CEO ANDY PUZDER, YOU WALKING TESTICLE. https://t.co/R7pXccW0dd"
Whoa. If. True. https://t.co/KhKvL89Aew
Restaurant Sends Robot Waitstaff To Scrap Pile After They Fail To Serve Man https://t.co/R7pXccW0dd https://t.co/lDF6jJ0Kko
"Listen, sisters in Christ, we need to talk. https://t.co/KhKvL89Aew"
Good Christian Girls Riding Dildos Straight To Hell https://t.co/KhKvL89Aew via @EvanHurst https://t.co/NeO9f4QbSW
"HOW DARE THE PRESIDENT CARE ABOUT THE INTELLECTUAL GROWTH OF AMERICA, RABBLE RABBLE RABBLE. https://t.co/GBt2NRRqVw"
"The point is fuck this guy, and we sure do mightily hope justice is served REAL good for him, REAL soon. https://t.co/KSSAPCWBXK"
Wingnuts outraged about a thing. https://t.co/GBt2NRRqVw
WUH-WOH SAD TROMBONE! https://t.co/KSSAPCWBXK
Barack Obama Records 15 Minutes Of Science Teevee. WHY ISN’T HE KILLING ISIS??? https://t.co/GBt2NRRqVw https://t.co/eJ6anl2FWV
UH OH SKETTI-O SOMEBODY IS IN TROUBLE AGAIN. https://t.co/KSSAPCWBXK
You know how we almost always side with the food service employee? This is not one of those times. https://t.co/vBmniVVSSO
Scuzzbag Texas A.G. Ken Paxton In Big Trouble Mister (Again!) https://t.co/KSSAPCWBXK https://t.co/8fpI9CJwTh
"Oh good, just in time for another edition of What Not To Do If You’re A Food Service Employee. https://t.co/vBmniVVSSO"
"Oh good, more voter suppression. https://t.co/PWHV7WBwfm"
"Maybe Don’t Joke About Customers Getting Diabetes, Starbucks Baristas
https://t.co/vBmniVVSSO https://t.co/E6MnGP7ljN"
"Kansas Spanish Language Voter Guides Had Some Totally Tiny Errors, No Big Deal At All https://t.co/PWHV7WBwfm https://t.co/pNWQ5gAYaC"
British Rag ‘Daily Mail’ Can’t Stop Puking Over That Nice Princess Woman’s Gross Toes      https://t.co/Hcraz2wTzH https://t.co/qfJaGXjBQ0
Ben Shapiro Declared A Social Justice Warrior By People More Racist Than Ben Shapiro      https://t.co/2Bb5FEhlAr https://t.co/G9j0tuiFkw
Fox’s Jesse Watters Is Neither A Good Man Nor A Smart Man      https://t.co/tPGWHPmjRF https://t.co/11xoPF1A1c
"“THIS AIN’T THE STRIP CLUB, I CAN TOUCH HER IF I WANNA”   https://t.co/cMYqhi7ufy"
Here Are Some Truly Horrifying Restaurant Stories https://t.co/cMYqhi7ufy via @EyePatchGuy      https://t.co/pMKZFna97I
Arizona Congressjerk Will Save Grand Canyon From Barack Obama And Tyranny      https://t.co/7JW36Xjx4c https://t.co/Gz1jRnxbRS
"North Carolina Republican Breaks Up With Bruce Springsteen, Becomes Belieber   https://t.co/hNQU1UmjOY https://t.co/4a6rzL4ZQE"
Phyllis Schlafly Fears Forbidden Love For Trump Will Tear Her Awful Family Apart   https://t.co/k67ObJZyv1 https://t.co/8L0vQqbYnV
British Rag ‘Daily Mail’ Can’t Stop Puking Over That Nice Princess Woman’s Gross Toes   https://t.co/Hcraz2wTzH https://t.co/qfJaGXjBQ0
Ben Shapiro Declared A Social Justice Warrior By People More Racist Than Ben Shapiro   https://t.co/2Bb5FEhlAr https://t.co/G9j0tuiFkw
Moderate John Kasich Wishes Gays And Gay-Bashers Would Just Be Sweet To Each Other    https://t.co/GEieX59ek5 https://t.co/ihYwptdxo6
Fox’s Jesse Watters Is Neither A Good Man Nor A Smart Man    https://t.co/tPGWHPmjRF https://t.co/11xoPF1A1c
"Trump Kids Can’t Even Vote For Loser Dad In New York, Sad!    https://t.co/BJAbskm2mf https://t.co/wE1LMwQEUF"
Here Are Some Truly Horrifying Restaurant Stories https://t.co/cMYqhi7ufy via @EyePatchGuy    https://t.co/pMKZFna97I
Ted Cruz Sweeps Colorado With Help Of Fellow Nutjobs https://t.co/RaxVpNP66J via @snipy    https://t.co/MX27PF86BG
Arizona Congressjerk Will Save Grand Canyon From Barack Obama And Tyranny    https://t.co/7JW36Xjx4c https://t.co/Gz1jRnxbRS
Turns Out Donald Trump’s Idea Of Charity Involves A Lot Of Golf    https://t.co/ae2xODZtYa via @snipy https://t.co/Dge3bo5Slc
"Oh goodness, how many wrong things just laser-sharted out of this man’s tongue cave?  https://t.co/hNQU1UmjOY"
"North Carolina Republican Breaks Up With Bruce Springsteen, Becomes Belieber     https://t.co/hNQU1UmjOY https://t.co/4a6rzL4ZQE"
Phyllis Schlafly Fears Forbidden Love For Trump Will Tear Her Awful Family Apart     https://t.co/k67ObJZyv1 https://t.co/8L0vQqbYnV
British Rag ‘Daily Mail’ Can’t Stop Puking Over That Nice Princess Woman’s Gross Toes     https://t.co/Hcraz2wTzH https://t.co/qfJaGXjBQ0
Ben Shapiro Declared A Social Justice Warrior By People More Racist Than Ben Shapiro     https://t.co/2Bb5FEhlAr https://t.co/G9j0tuiFkw
Moderate John Kasich Wishes Gays And Gay-Bashers Would Just Be Sweet To Each Other     https://t.co/GEieX59ek5 https://t.co/ihYwptdxo6
"Oh no, democracy is broked again.  https://t.co/BJAbskm2mf"
Fox’s Jesse Watters Is Neither A Good Man Nor A Smart Man     https://t.co/tPGWHPmjRF https://t.co/11xoPF1A1c
"""My manager told me it wasn’t that big of a deal and I shouldn’t be so upset.""  https://t.co/cMYqhi7ufy"
"Trump Kids Can’t Even Vote For Loser Dad In New York, Sad!     https://t.co/BJAbskm2mf https://t.co/wE1LMwQEUF"
"“THIS AIN’T THE STRIP CLUB, I CAN TOUCH HER IF I WANNA”  https://t.co/cMYqhi7ufy"
Here Are Some Truly Horrifying Restaurant Stories https://t.co/cMYqhi7ufy via @EyePatchGuy     https://t.co/pMKZFna97I
Ted Cruz Sweeps Colorado With Help Of Fellow Nutjobs https://t.co/RaxVpNP66J via @snipy     https://t.co/MX27PF86BG
Arizona Congressjerk Will Save Grand Canyon From Barack Obama And Tyranny     https://t.co/7JW36Xjx4c https://t.co/Gz1jRnxbRS
Turns Out Donald Trump’s Idea Of Charity Involves A Lot Of Golf  https://t.co/ae2xODZtYa via @snipy https://t.co/Dge3bo5Slc
"North Carolina Republican Breaks Up With Bruce Springsteen, Becomes Belieber  https://t.co/hNQU1UmjOY https://t.co/4a6rzL4ZQE"
Phyllis Schlafly Fears Forbidden Love For Trump Will Tear Her Awful Family Apart  https://t.co/k67ObJZyv1 https://t.co/8L0vQqbYnV
British Rag ‘Daily Mail’ Can’t Stop Puking Over That Nice Princess Woman’s Gross Toes  https://t.co/Hcraz2wTzH https://t.co/qfJaGXjBQ0
Ben Shapiro Declared A Social Justice Warrior By People More Racist Than Ben Shapiro  https://t.co/2Bb5FEhlAr https://t.co/G9j0tuiFkw
Moderate John Kasich Wishes Gays And Gay-Bashers Would Just Be Sweet To Each Other   https://t.co/GEieX59ek5 https://t.co/ihYwptdxo6
Fox’s Jesse Watters Is Neither A Good Man Nor A Smart Man   https://t.co/tPGWHPmjRF https://t.co/11xoPF1A1c
"Trump Kids Can’t Even Vote For Loser Dad In New York, Sad!   https://t.co/BJAbskm2mf https://t.co/wE1LMwQEUF"
Here Are Some Truly Horrifying Restaurant Stories https://t.co/cMYqhi7ufy via @EyePatchGuy   https://t.co/pMKZFna97I
Ted Cruz Sweeps Colorado With Help Of Fellow Nutjobs https://t.co/RaxVpNP66J via @snipy   https://t.co/MX27PF86BG
Arizona Congressjerk Will Save Grand Canyon From Barack Obama And Tyranny   https://t.co/7JW36Xjx4c https://t.co/Gz1jRnxbRS
"Oh goodness, how many wrong things just laser-sharted out of this man’s tongue cave? https://t.co/hNQU1UmjOY"
Turns Out Donald Trump’s Idea Of Charity Involves A Lot Of Golf   https://t.co/ae2xODZtYa via @snipy https://t.co/Dge3bo5Slc
"North Carolina Republican Breaks Up With Bruce Springsteen, Becomes Belieber https://t.co/hNQU1UmjOY https://t.co/4a6rzL4ZQE"
Phyllis Schlafly Fears Forbidden Love For Trump Will Tear Her Awful Family Apart https://t.co/k67ObJZyv1 https://t.co/8L0vQqbYnV
British Rag ‘Daily Mail’ Can’t Stop Puking Over That Nice Princess Woman’s Gross Toes https://t.co/Hcraz2wTzH https://t.co/qfJaGXjBQ0
"There is no universe in which this guy is a ""Social Justice Warrior."" https://t.co/2Bb5FEhlAr"
We are very sorry to report that America will not be solving this problem by hugging it out. https://t.co/GEieX59ek5
Whiny conservative Christians are pretty sure they’re being holocausted in EVERY STATE IN THE UNIVERSE. https://t.co/GEieX59ek5
Ben Shapiro Declared A Social Justice Warrior By People More Racist Than Ben Shapiro https://t.co/2Bb5FEhlAr https://t.co/G9j0tuiFkw
Moderate John Kasich Wishes Gays And Gay-Bashers Would Just Be Sweet To Each Other  https://t.co/GEieX59ek5 https://t.co/ihYwptdxo6
Why can’t we all just get along? That is what John Kasich needs to know right now. https://t.co/GEieX59ek5
Fox’s Jesse Watters Is Neither A Good Man Nor A Smart Man  https://t.co/tPGWHPmjRF https://t.co/11xoPF1A1c
"Trump Kids Can’t Even Vote For Loser Dad In New York, Sad!  https://t.co/BJAbskm2mf https://t.co/wE1LMwQEUF"
Moderate John Kasich Wishes Gays And Gay-Bashers Would Just Be Sweet To Each Other https://t.co/GEieX59ek5 https://t.co/ihYwptdxo6
Here Are Some Truly Horrifying Restaurant Stories https://t.co/cMYqhi7ufy via @EyePatchGuy  https://t.co/pMKZFna97I
Ted Cruz Sweeps Colorado With Help Of Fellow Nutjobs https://t.co/RaxVpNP66J via @snipy  https://t.co/MX27PF86BG
"Wait, the Trump kids weren’t Republicans before? YOU DON’T SAY. https://t.co/BJAbskm2mf"
Arizona Congressjerk Will Save Grand Canyon From Barack Obama And Tyranny  https://t.co/7JW36Xjx4c https://t.co/Gz1jRnxbRS
Turns Out Donald Trump’s Idea Of Charity Involves A Lot Of Golf  https://t.co/ae2xODZtYa via @snipy https://t.co/Dge3bo5Slc
"Oh no, democracy is broked again. https://t.co/BJAbskm2mf"
Fox’s Jesse Watters Is Neither A Good Man Nor A Smart Man https://t.co/tPGWHPmjRF https://t.co/11xoPF1A1c
"""My manager told me it wasn’t that big of a deal and I shouldn’t be so upset."" https://t.co/cMYqhi7ufy"
"Trump Kids Can’t Even Vote For Loser Dad In New York, Sad! https://t.co/BJAbskm2mf https://t.co/wE1LMwQEUF"
"“THIS AIN’T THE STRIP CLUB, I CAN TOUCH HER IF I WANNA” https://t.co/cMYqhi7ufy"
"“I mean, at some point you have to admit that some people need to just die. Where’s the benefit?” https://t.co/cMYqhi7ufy"
Here Are Some Truly Horrifying Restaurant Stories https://t.co/cMYqhi7ufy via @EyePatchGuy https://t.co/pMKZFna97I
Ted Cruz Sweeps Colorado With Help Of Fellow Nutjobs https://t.co/RaxVpNP66J via @snipy https://t.co/MX27PF86BG
"Turns out that, like everything else about Donald Trump, his charitable giving is all hat, no cattle. https://t.co/ae2xODZtYa"
Arizona Congressjerk Will Save Grand Canyon From Barack Obama And Tyranny https://t.co/7JW36Xjx4c https://t.co/Gz1jRnxbRS
There has never really been any doubt that Donald Trump is the king of hyperbole. https://t.co/ae2xODZtYa
Turns Out Donald Trump’s Idea Of Charity Involves A Lot Of Golf https://t.co/ae2xODZtYa via @snipy https://t.co/Dge3bo5Slc
"Ted Cruz’s Allegedly Excellent Penis Adventures, Ew Gross. Your Weekly Top Ten. https://t.co/vueu304NWI"
"Sarah Palin Right About Thing, When Thing = ‘Don’t Wish Gang-Rape On Sarah Palin’
https://t.co/EGSzAxQEri"
Aryan Bigot Twins Wish Gay Agenda Would Stop Having Sex With Them https://t.co/35uMWoVvoq
Brawlin’ Bristol Palin Wishes ‘Battered’ Breitbart Chick Would Grow Some Stones https://t.co/N8qPuLi8KP
Sen. Tom Cotton So Glad America Chose Him To Usurp Tyrant King Barack Obama https://t.co/yEZJbOkc5X
Mississippi So Glad Racism Over So It Can Celebrate Confederate Heritage https://t.co/yn7rzaTYoh
"Mississippi: You Call That A Gay-Hatin’ Bill, North Carolina? THIS Is A Gay-Hatin’ Bill! https://t.co/JEjMyiM8D6"
"Stories Of Staggeringly Dumb Restaurant Customers, Part 2 https://t.co/ZRHiJKkBM3"
15 Things Bill O’Reilly Got Wrong While Laughing At How Stupid These Hippies Are https://t.co/hgYZuJr6kr
"Oh, Hey, Bernie Sanders Might Win Nevada Caucus After All, Because Process Is Nuts https://t.co/9ryGetprG8"
"Ted Cruz Did Not Put His Extramarital Penis On DC Madam Ladies, He SWEARS! https://t.co/fVAssfeHHa"
Trump-Supporting NYU Dudebro Super Terrified Of Mean Campus Liberals https://t.co/r9aFN5OipK
You Guys It Is Okay That Rosario Dawson Slagged Your Boyfriend The President https://t.co/LvX5FrilpG
Has she even SEEN The Wicker Man? Gwyneth Paltrow Wants To Put Bee Poison On Her Face. Your Snake Oil Bulletin! https://t.co/gVagT4ApM8
Deleted Comments: Demacrats Want To Turn America Into 1944 Socialist Berlin! https://t.co/xxP8Tmsdgo
Sundays With The Christianists: 'God's Not Dead 2' Could use More Electric Boogaloo https://t.co/I8GyceFkxb
"Jesus Pals Disagree On Which Whores To Stone, Just Kidding No They Don’t https://t.co/2ZoYMdRzdt"
"Superlawyer Larry Klayman Can’t Represent Armed Bundy Gang, Probably Because Judge Is On Rag https://t.co/PCn7MmKc4H"
Deleted Comments: Why Is Wonkette So Full Of Stanky Vaginas? WHY? https://t.co/X2h9Hql1P7
Scott Baio Spending Copious Free Time Yelling ‘Trump!’ At Poor Starbucks Baristas https://t.co/IxquTAfDmz
"This Week’s Duggar Recap Has A Creepy Dad, A Boring Shower Game, But Still No Josh https://t.co/3Bmvfy3Ho0"
Servers Tell Boss To Take Her Crap Anti-Minimum-Wage Op-Ed And Shove It https://t.co/jdVxlU19cl
Domino’s Customer Outraged After Employee Asked Them Nicely To Stop Being A Jerkwad https://t.co/9LDXGgypTF
Maine Gov. Paul LePage Will Teach Democrats Lesson By Refusing To Swear Any Of Them In https://t.co/tWBV8MHWDv
"Bernie Sanders Wins Wyoming, Twitter Assholes Might Stop Yelling At You For Five Minutes (lol no they won't) https://t.co/UtD77EXDD9"
"White Idiots With Guns Meet Black Panthers With Guns, Retreat And Declare Perfect Victory https://t.co/2koPvD4Sls"
Fox News Dumbass Pretty Sure Obama Just Called Him Stupid https://t.co/PRTqmLTPeP
"Donald Trump Had Some Opinions On His One-Year-Old Daughter’s Tits, Because Obviously https://t.co/nEP1ItMe79"
This Week In WTF Restaurant Stories. Seriously?! https://t.co/cH46GKyhAQ
"Goodbye Ruby Tuesday, You Are Getting Crap Sued Out Of You https://t.co/3cxx38V0Mr"
Coal Baron Gets Record Sentence For Mine Explosion (Previous Record Was Zero Days) https://t.co/G0se2YVc5o
Florida Gov. Rick Scott Puts Out Ad Calling Woman Unpatriotic Taker Anarchist Loser https://t.co/Y9WRgy6TgO https://t.co/tSuu5mEOPb
"Wyoming Democrats, Hop On Your Buffaloes! It's Caucus Day! https://t.co/sYaBPAre0V https://t.co/zVVR5LihSf"
Kirstie Alley: Donald Trump Will Clear Xenu's Alien Thingies From Our Brainpans Maybe https://t.co/1wKZJGmzP8 https://t.co/rps7Mqjrc4
Ruby Tuesday SO HOT RIGHT NOW! Your Weekly Top Ten! https://t.co/Tc1QwJEAUo https://t.co/RDWCk27KDZ
"Goddamn, we love Don’t Give No Fucks Obama.  https://t.co/IQP0NE9W5a"
Gov. Nikki Haley Not Entirely Sure Why Y’all Gotta Be Such Bigots     https://t.co/P6sR1b9G8f via @EvanHurst https://t.co/QWhOuDRsyx
Hillary Clinton Needs To Muzzle Her Husband https://t.co/2AOUCcQbsr via @commiegirl1     https://t.co/IyOlXT6O0x
"Your Wonkette Facebook Comment Of The Week Is Short, Sweet, Vulgar. Like US!   https://t.co/sHSqCNFyAl https://t.co/T946gJFOKg"
"Paul Ryan And His Dreamy Eyes Will Heal America, America!   https://t.co/E0gYQ55meT https://t.co/9WbqZ97UfT"
President Obama Thanks Donald Trump And Ted Cruz For Being Stupid Jackholes   https://t.co/IQP0NE9W5a https://t.co/QWn7HKkjdf
Louie Gohmert Would Have Gotten A Stiffie And Here’s Why https://t.co/t7DhFf5jVx via @EvanHurst   https://t.co/i86c46aJaR
Ted Cruz Wishes Obama And Hillary Would Stop Forcing Him To Be A Dick All The Time   https://t.co/kSexvNnZgs https://t.co/SedFe7u2Bz
What Stupid Gaffes Are We Accusing Hillary Clinton And Bernie Sanders Of Today?   https://t.co/yPp7u3VzqQ https://t.co/5no0qVEdiY
"Jesus-Loving Cop Fired, Just For Loving Jesus Too Much https://t.co/NJUekur44J via @EvanHurst    https://t.co/QI45xmFgA1"
Jessica Williams Talks To Gordon Klingenschmitt About Trans People Using The Terlet    https://t.co/bf3t8ZsoCC https://t.co/pgWfAj8l7J
Gov. Nikki Haley Not Entirely Sure Why Y’all Gotta Be Such Bigots    https://t.co/P6sR1b9G8f via @EvanHurst https://t.co/QWhOuDRsyx
"Idaho ‘Senator’ Jim Risch Guesses He Endorses Ted Cruz, Yeah, Whatever.    https://t.co/7GSWYsO6RJ https://t.co/2hz8tjSX0V"
Hillary Clinton Needs To Muzzle Her Husband https://t.co/2AOUCcQbsr via @commiegirl1    https://t.co/IyOlXT6O0x
"Florida Woman Scalds Rick Scott In Starbucks, With Words https://t.co/LfNftnkk2b    https://t.co/vmPZe4lUHc"
"Your Wonkette Facebook Comment Of The Week Is Short, Sweet, Vulgar. Like US!  https://t.co/sHSqCNFyAl https://t.co/T946gJFOKg"
"Paul Ryan And His Dreamy Eyes Will Heal America, America!  https://t.co/E0gYQ55meT https://t.co/9WbqZ97UfT"
President Obama Thanks Donald Trump And Ted Cruz For Being Stupid Jackholes  https://t.co/IQP0NE9W5a https://t.co/QWn7HKkjdf
Louie Gohmert Would Have Gotten A Stiffie And Here’s Why https://t.co/t7DhFf5jVx via @EvanHurst  https://t.co/i86c46aJaR
Ted Cruz Wishes Obama And Hillary Would Stop Forcing Him To Be A Dick All The Time  https://t.co/kSexvNnZgs https://t.co/SedFe7u2Bz
What Stupid Gaffes Are We Accusing Hillary Clinton And Bernie Sanders Of Today?  https://t.co/yPp7u3VzqQ https://t.co/5no0qVEdiY
"Jesus-Loving Cop Fired, Just For Loving Jesus Too Much https://t.co/NJUekur44J via @EvanHurst   https://t.co/QI45xmFgA1"
Jessica Williams Talks To Gordon Klingenschmitt About Trans People Using The Terlet   https://t.co/bf3t8ZsoCC https://t.co/pgWfAj8l7J
Gov. Nikki Haley Not Entirely Sure Why Y’all Gotta Be Such Bigots   https://t.co/P6sR1b9G8f via @EvanHurst https://t.co/QWhOuDRsyx
"Idaho ‘Senator’ Jim Risch Guesses He Endorses Ted Cruz, Yeah, Whatever.   https://t.co/7GSWYsO6RJ https://t.co/2hz8tjSX0V"
Hillary Clinton Needs To Muzzle Her Husband https://t.co/2AOUCcQbsr via @commiegirl1   https://t.co/IyOlXT6O0x
"Florida Woman Scalds Rick Scott In Starbucks, With Words https://t.co/LfNftnkk2b   https://t.co/vmPZe4lUHc"
"Your Wonkette Facebook Comment Of The Week Is Short, Sweet, Vulgar. Like US! https://t.co/sHSqCNFyAl https://t.co/T946gJFOKg"
"Goddamn, we love Don’t Give No Fucks Obama. https://t.co/IQP0NE9W5a"
"Paul Ryan And His Dreamy Eyes Will Heal America, America! https://t.co/E0gYQ55meT https://t.co/9WbqZ97UfT"
Your president is out there making LOL sounds again. https://t.co/IQP0NE9W5a
President Obama Thanks Donald Trump And Ted Cruz For Being Stupid Jackholes https://t.co/IQP0NE9W5a https://t.co/QWn7HKkjdf
"Y’all are drowning in your own vomit right now, post over. https://t.co/t7DhFf5jVx"
Louie Gohmert Would Have Gotten A Stiffie And Here’s Why https://t.co/t7DhFf5jVx via @EvanHurst https://t.co/i86c46aJaR
"Oh, the agony these people must endure. https://t.co/NJUekur44J"
Ted Cruz Wishes Obama And Hillary Would Stop Forcing Him To Be A Dick All The Time https://t.co/kSexvNnZgs https://t.co/SedFe7u2Bz
"Proselytizing through one's job is gross and weird, and sometimes illegal. https://t.co/NJUekur44J"
"Jesus-Loving Cop Fired, Just For Loving Jesus Too Much https://t.co/NJUekur44J via @EvanHurst  https://t.co/QI45xmFgA1"
Jessica Williams Talks To Gordon Klingenschmitt About Trans People Using The Terlet  https://t.co/bf3t8ZsoCC https://t.co/pgWfAj8l7J
What Stupid Gaffes Are We Accusing Hillary Clinton And Bernie Sanders Of Today? https://t.co/yPp7u3VzqQ https://t.co/5no0qVEdiY
Gov. Nikki Haley Not Entirely Sure Why Y’all Gotta Be Such Bigots  https://t.co/P6sR1b9G8f via @EvanHurst https://t.co/QWhOuDRsyx
"Oh good, another martyr. https://t.co/NJUekur44J"
"Idaho ‘Senator’ Jim Risch Guesses He Endorses Ted Cruz, Yeah, Whatever.  https://t.co/7GSWYsO6RJ https://t.co/2hz8tjSX0V"
"Credit where credit is due: Not all Republicans are chickenfucking stupidheads, at least on this issue! https://t.co/P6sR1b9G8f"
Hillary Clinton Needs To Muzzle Her Husband https://t.co/2AOUCcQbsr via @commiegirl1  https://t.co/IyOlXT6O0x
"Florida Woman Scalds Rick Scott In Starbucks, With Words https://t.co/LfNftnkk2b  https://t.co/vmPZe4lUHc"
"Jesus-Loving Cop Fired, Just For Loving Jesus Too Much https://t.co/NJUekur44J via @EvanHurst https://t.co/QI45xmFgA1"
"Oh wow, South Carolina Governor Nikki Haley is Right About a Thing! https://t.co/P6sR1b9G8f"
"SUCH RESPECT, MANY KINDNESS! https://t.co/P6sR1b9G8f"
Jessica Williams Talks To Gordon Klingenschmitt About Trans People Using The Terlet https://t.co/bf3t8ZsoCC https://t.co/pgWfAj8l7J
"It is a day in America, which means it’s time to tell you about some new bullshit anti-LGBT legislation. https://t.co/P6sR1b9G8f"
Gov. Nikki Haley Not Entirely Sure Why Y’all Gotta Be Such Bigots https://t.co/P6sR1b9G8f via @EvanHurst https://t.co/QWhOuDRsyx
"Idaho ‘Senator’ Jim Risch Guesses He Endorses Ted Cruz, Yeah, Whatever. https://t.co/7GSWYsO6RJ https://t.co/2hz8tjSX0V"
Hillary Clinton Needs To Muzzle Her Husband https://t.co/2AOUCcQbsr via @commiegirl1 https://t.co/IyOlXT6O0x
"Florida Woman Scalds Rick Scott In Starbucks, With Words https://t.co/LfNftnkk2b https://t.co/vmPZe4lUHc"
"Tennessee Legislators Love Bible, Hate Sex So Much https://t.co/M3CHKFpkCw      https://t.co/D6Z7dhBXkw"
"Here’s Your Sexxxy President Barack Obama, Calling Donald Trump A Dumbass      https://t.co/97KidjKovy https://t.co/0XRXfhCV8N"
"Oh God we need to go bleach our brains, brb closing the internet forever.     https://t.co/nEP1ItMe79"
Domino’s Customer Outraged After Employee Asked Them Nicely To Stop Being A Jerkwad        https://t.co/9LDXGgypTF https://t.co/PX7yN1T0fn
This is an absolutely terrible thing to tweet!   https://t.co/EGSzAxQEri
"Goodbye Ruby Tuesday, You Are Getting Crap Sued Out Of You
            https://t.co/3cxx38V0Mr via @EyePatchGuy https://t.co/W2eApTbPeO"
Nice Time! Ellen DeGeneres Tells Mississippi Where To Ram Its New Gay-Hatin’ Law   https://t.co/7f8ukLqNND https://t.co/AV5yfJXBYU
"Donald Trump Suddenly Gandhi, Won’t Let Crowd Pummel Protester Even A Little   https://t.co/SevgiANEVq https://t.co/w6d57MIkZ7"
Ivanka Trump’s Scarves So Hot Right Now! (Because They Are Dangerously Flammable)   https://t.co/UNmYnZovJX https://t.co/i0NsT9DkPZ
"Ben Carson: Aren’t We All Criminals, Just A Little Bit?
  https://t.co/q0eS20C3s1 via @EvanHurst https://t.co/8MWo77moZ9"
"Bernie Sanders And Spike Lee Want To Do The Right Thing. (GET IT?)
  https://t.co/Z3nf0reqE2 https://t.co/cqcV4AexDB"
"Everybody Hates Ted Cruz, Even New York City School Children    https://t.co/2zkztlTXqk via @EvanHurst https://t.co/Gp4hRE9MGF"
"Tennessee Legislators Love Bible, Hate Sex So Much https://t.co/M3CHKFpkCw    https://t.co/D6Z7dhBXkw"
"Hillary Clinton: Ambitious Monster With Daggers For Hands? (Yes)
   https://t.co/EJKhKI6450 https://t.co/E0kS5UViSU"
